VARNAMES:,CID,CIDint,IDSURVEY,TYPE,FIELD,CUTFLAG_SNANA,ERRFLAG_FIT,zHEL,zHELERR,zCMB,zCMBERR,zHD,zHDERR,VPEC,VPECERR,LENSDMU,LENSDMUERR,MWEBV,HOST_NMATCH,HOST_NMATCH2,HOST_OBJID,HOST_ZPHOT,HOST_ZPHOTERR,HOST_ZSPEC,HOST_ZSPECERR,HOST_RA,HOST_DEC,HOST_ANGSEP,HOST_DDLR,HOST_CONFUSION,HOST_LOGMASS,HOST_LOGMASS_ERR,HOST_LOGSFR,HOST_LOGSFR_ERR,HOST_LOGsSFR,HOST_LOGsSFR_ERR,HOST_COLOR,HOST_COLOR_ERR,HOST_MAG_g,HOST_MAG_i,HOST_SBFLUXCAL_g,HOST_SBFLUXCAL_i,HOST_SBMAG_g,HOST_SBMAG_i,PKMJDINI,SNRMAX1,SNRMAX2,SNRMAX3,SNRSUM,BANDLIST,PKMJD,PKMJDERR,x1,x1ERR,c,cERR,mB,mBERR,x0,x0ERR,COV_x1_c,COV_x1_x0,COV_c_x0,NDOF,FITCHI2,FITPROB,RADIUS_POP,PROB_SCONE,PROB_SNIRFV19,PROB_SNNDESCC,PROB_SNNJ17,PROB_SNNV19,CUTMASK,MU,MUMODEL,MUERR,MUERR_RENORM,MUERR_RAW,MUERR_VPEC,MURES,MUPULL,M0DIF,M0DIFERR,CHI2_BEAMS,PROBCC_BEAMS,biasCor_nevt,biasCor_mu,biasCorErr_mu,biasCor_muCOVSCALE,biasCor_muCOVADD,IDSAMPLE,IZBIN
SN:,1500086,1500086,10,0,X1,3,0,0.64266,0.00016,0.6413,0.00016,0.64129,0.00165,0,300,0,0,2.06E-02,1,2,104573,-9,-9,0.6427,2.00E-04,34.374073,-5.313342,5.85,2.864,-1.32E+00,11.351,5.90E-02,-4.14E+00,5.857,-1.55E+01,5.85769,1.451,-999,23.59,20.7,0.4,2.17,27.5,26.65885,57686.0859,10.38126,8.18686,5.47833,25.44728,riz,57688.3867,0.9591,-2.25E+00,0.67584,-1.65E-01,7.81E-02,23.21455,6.82E-02,9.29E-06,5.83E-07,9.59E-03,-2.13E-07,-1.67E-08,46,56.73942,0.13327,0.92865,0.9956,0.8708,1,0.9998,0.9999,0,42.76714,42.89695,0.15155,0.1555,0.2552,0.0042,-0.136,-0.897,0.0062,0.0107,0.83,1.24E-05,641,-0.07,0.014,0.346,0,4,15
SN:,1644290,1644290,10,0,C2,3,0,0.53786,0.001,0.5373,0.001,0.5373,0.00183,0,300,0,0,9.02E-03,1,1,112507,-9,-9,0.5379,1.00E-03,53.656178,-29.562799,0.399,0.313,-9,10.847,1.20E-02,1.03,1.70E-02,-9.81E+00,3.89E-02,0.636,-999,22.53,20.82,25.67,131.53,23.97643,22.20244,57751.1484,19.7747,11.17737,9.54395,43.37037,riz,57750.5781,0.6372,2.48E-02,0.6502,3.93E-02,4.64E-02,23.03937,3.85E-02,1.09E-05,3.87E-07,4.53E-03,-1.27E-07,-9.15E-09,29,27.59946,0.5394,0.131208,0.9995,0.98,1,0.9997,1,0,42.41784,42.43496,0.14716,0.1489,0.1714,0.0049,-0.0108,-0.073,-0.0064,0.011,-0.03,0.00E+00,15647,-0.1541,0.004,0.707,0,6,14
SN:,1389177,1389177,10,0,C2,3,0,0.44945,0.001,0.44895,0.001,0.44895,0.00176,0,300,0,0,1.18E-02,2,4,-17697,-9,-9,0.4494,1.00E-03,55.066742,-28.799351,0.712,0.674,-2.23E+00,10.857,4.70E-02,0.848,0.842,-9.98E+00,0.84458,1.193,-999,22.69,20.64,17.42,125.63,24.39738,22.25227,57643.2188,13.03547,11.06079,9.33599,38.79472,riz,57644.4375,0.5177,-4.48E-01,0.62175,1.43E-02,5.78E-02,22.80513,6.48E-02,1.36E-05,8.09E-07,1.54E-02,-3.31E-07,-3.70E-08,47,38.41148,0.80961,0.156885,0.9945,0.8899,0.9994,0.9994,0.9999,0,42.1467,41.97134,0.16385,0.1632,0.1509,0.0057,0.1718,1.048,0.0036,0.013,1.28,1.17E-05,21209,-0.1184,0.003,1,0.0028,6,12
SN:,1450148,1450148,10,0,E1,3,0,0.44845,0.001,0.44736,0.001,0.44736,0.00176,0,300,0,0,5.70E-03,1,1,102761,-9,-9,0.4484,1.00E-03,7.791684,-42.265503,2.015,2.342,-9,9.35,3.30E-02,0.358,0.622,-9.00E+00,0.63131,0.438,-999,24.43,23,1.13,3.22,27.3673,26.23036,57670.9961,14.55144,11.83356,8.87794,49.43851,riz,57675.8477,0.3952,0.25671,0.43751,-3.79E-02,4.19E-02,22.47178,4.85E-02,1.84E-05,8.23E-07,4.59E-03,-2.29E-07,-2.53E-08,46,45.1612,0.5073,0.15247,0.9999,1,1,1,1,0,41.95895,41.96312,0.1667,0.166,0.1266,0.0057,-0.0077,-0.046,0.0036,0.013,0.21,0.00E+00,13258,-0.0143,0.003,1,0.0105,6,12
SN:,1674022,1674022,10,0,X1,3,0,0.60394,0.001,0.60262,0.001,0.60262,0.00189,0,300,0,0,1.65E-02,1,1,116489,-9,-9,0.6039,1.00E-03,35.21077,-4.301506,0.107,0.193,-9,8.903,6.30E-02,0.95,1.14,-7.92E+00,1.16277,9.60E-02,-999,24.76,23.58,2.54,8.13,26.48792,25.22477,57763.0742,15.23228,12.70557,10.96665,31.81896,riz,57765.1445,0.8861,-5.26E-01,1.04835,-9.63E-02,7.36E-02,22.97135,7.59E-02,1.16E-05,8.13E-07,4.13E-02,-6.77E-07,-3.87E-08,14,11.25908,0.66557,0.365808,0.9988,0.7977,0.9999,0.9988,1,0,42.53555,42.73444,0.1593,0.1635,0.2157,0.0044,-0.2051,-1.287,0.0062,0.0107,1.78,0.00E+00,2656,-0.0397,0.009,0.531,0,4,15
SN:,1373040,1373040,10,0,X3,3,0,0.26262,0.001,0.26162,0.001,0.26162,0.00161,0,300,0,0,2.35E-02,1,1,47240,-9,-9,0.2626,1.00E-03,36.983479,-3.992379,0.674,0.537,-9,10.818,1.10E-02,0.744,0.146,-9.96E+00,0.15037,1.166,-999,21.23,19.26,77.05,393.60001,22.78307,21.01236,57642.3359,68.22219,56.85508,38.54165,189.06281,griz,57639.9141,0.1499,0.19616,0.16987,2.80E-02,1.44E-02,21.23477,1.74E-02,5.76E-05,9.24E-07,1.06E-03,-8.94E-08,-9.99E-09,43,16.13682,0.99994,0.113869,0.9975,1,1,0.9999,1,0,40.58782,40.6122,0.12763,0.1271,0.0405,0.0093,-0.0116,-0.091,-0.0128,0.0172,-0.31,0.00E+00,3552,-0.0642,0.005,1,0.0133,2,8
SN:,1431108,1431108,10,0,C3,3,0,0.61115,0.001,0.61052,0.001,0.61052,0.0019,0,300,0,0,6.86E-03,1,3,-22356,-9,-9,0.6112,1.00E-03,52.966438,-28.016865,0.495,0.499,-4.07E+00,10.797,8.00E-03,0.84,4.30E-02,-9.96E+00,7.14E-02,1.373,-999,24.39,21.86,3.68,41.83,26.08538,23.44628,57680.3281,35.55121,29.90176,19.4153,84.87118,riz,57671.582,0.3107,0.82418,0.33952,-1.36E-02,3.16E-02,23.13457,3.61E-02,1.00E-05,3.33E-07,4.04E-03,-8.91E-08,-6.60E-09,38,26.54259,0.91883,0.278433,0.8753,0.98,0.9999,0.9992,1,0,42.67059,42.76749,0.14439,0.1482,0.1004,0.0044,-0.1031,-0.714,0.0062,0.0107,0.43,0.00E+00,4120,-0.0106,0.006,1,0.0095,3,15
SN:,1562098,1562098,10,0,X2,3,0,0.57747,0.001,0.57618,0.001,0.57618,0.00187,0,300,0,0,2.14E-02,1,1,107015,-9,-9,0.5775,1.00E-03,34.776081,-6.165199,0.673,1.094,-9,9.386,3.30E-02,1.182,1.111,-8.20E+00,1.11373,0.295,-999,24,22.77,4.92,15.37,25.77009,24.53332,57722.0742,20.18991,13.25445,8.77691,49.49976,riz,57720.8672,0.5787,0.5841,0.52431,-1.43E-01,4.22E-02,22.93326,3.46E-02,1.20E-05,3.84E-07,3.75E-03,-1.28E-07,-6.09E-09,40,28.49289,0.91298,0.514046,0.9996,0.9726,1,0.9997,1,0,42.61824,42.6175,0.12495,0.1264,0.1553,0.0046,0.0071,0.057,-0.0064,0.011,-0.36,0.00E+00,2516,0.1728,0.009,0.615,0,4,14
SN:,1550021,1550021,10,1,E1,3,0,0.20676,0.001,0.20587,0.001,0.20587,0.00157,0,300,0,0,5.89E-03,1,2,106660,-9,-9,0.2068,1.00E-03,8.13478,-43.227741,1.949,1.462,-2.20E+00,10.199,1.00E-02,1.124,0.25,-9.07E+00,0.25156,0.703,-999,21.23,20.08,50.42,131.41,23.24349,22.20343,57718.0312,62.87496,45.39764,42.08825,182.24681,griz,57716.832,0.1917,-8.42E-01,0.20905,0.1527,1.90E-02,21.11108,2.35E-02,6.45E-05,1.40E-06,1.81E-03,-1.55E-07,-2.28E-08,39,39.70844,0.43833,0.581304,0.9959,0.8839,1,1,1,0,39.94322,40.02571,0.178,0.1771,0.0451,0.0115,-0.0677,-0.38,-0.0148,0.0196,0.49,0.00E+00,3866,-0.1106,0.008,1,0.0283,6,7
SN:,1595028,1595028,10,0,X2,3,0,0.46641,0.001,0.46523,0.001,0.46523,0.00177,0,300,0,0,2.16E-02,1,1,108647,-9,-9,0.4664,1.00E-03,35.630634,-6.797498,0.884,1.368,-9,9.942,1.80E-02,0.315,0.749,-9.62E+00,0.75226,1.023,-999,24.28,22.4,3.76,23.09,26.06203,24.09144,57728.0547,11.8745,10.47707,9.00498,35.55496,riz,57729.625,0.6248,0.24594,0.74607,0.24368,5.99E-02,23.33587,6.93E-02,8.31E-06,5.30E-07,1.49E-02,-2.34E-07,-2.41E-08,37,47.23251,0.12086,0.816398,0.9937,0.842,0.9999,0.9986,0.9979,0,42.2212,42.06386,0.20671,0.2072,0.1775,0.0056,0.1611,0.779,-0.0038,0.0132,1.25,2.65E-04,967,-0.2995,0.015,1,0.01,4,13
SN:,1566028,1566028,10,101,X2,3,0,0.32165,0.001,0.32059,0.001,0.32059,0.00166,0,300,0,0,2.18E-02,1,2,-23311,-9,-9,0.3216,1.00E-03,35.806854,-6.998025,0.453,0.533,-3.69E+00,10.31,6.40E-02,-2.75E-01,8.028,-1.06E+01,8.02984,1.221,-999,22.43,20.54,23.04,138.25,24.09379,22.14834,57722.0781,38.64527,35.34302,26.48294,100.44489,griz,57725.3242,0.2196,-9.03E-02,0.25542,3.60E-02,1.63E-02,21.76519,2.03E-02,3.53E-05,6.61E-07,1.68E-03,-1.01E-07,-5.98E-09,46,49.22558,0.34535,0.123642,9.44E-02,0.99,1,1,1,0,41.06264,41.11792,0.13918,0.1387,0.0575,0.0077,-0.0578,-0.415,0.0025,0.0125,0.02,0.00E+00,9745,-0.0821,0.004,1,0.0148,4,10
SN:,1298893,1298893,10,1,X2,3,0,0.19712,0.001,0.19616,0.001,0.19616,0.00156,0,300,0,0,2.51E-02,1,1,36019,-9,-9,0.1971,1.00E-03,35.724442,-6.257048,1.66,0.809,-9,10.786,6.80E-02,0.336,9.603,-1.04E+01,9.60454,1.459,-999,21.02,19.14,43.69,197.00999,23.39904,21.76378,56931.1602,45.32024,44.751,39.22442,105.49258,griz,56935.7812,0.3509,-2.88E+00,0.42146,-6.06E-02,5.38E-02,20.81249,7.09E-02,8.49E-05,5.55E-06,1.09E-02,-1.39E-06,-2.53E-07,23,8.46624,0.99746,0.982308,0.9996,0.6442,0.9962,0.1299,0.9998,0,39.9279,39.90889,0.13755,0.1359,0.1136,0.0121,0.0648,0.471,-0.0458,0.0272,0.05,4.01E-06,94,-0.0675,0.035,1,0.0046,4,6
SN:,1295417,1295417,10,0,X3,3,0,0.62884,0.001,0.62753,0.001,0.62753,0.00191,0,300,0,0,2.46E-02,1,2,38088,-9,-9,0.6288,1.00E-03,36.283321,-3.850775,4.80E-02,5.10E-02,-6.67E+00,9.735,1.90E-02,1.513,8.20E-02,-8.20E+00,8.20E-02,0.22,-999,23.71,22.43,8.01,25.27,25.24092,23.99349,56903.3594,10.80607,9.17198,5.79826,26.16098,riz,56902.4453,0.9009,-3.92E-01,1.03068,0.17142,0.1573,23.95722,0.18796,4.69E-06,8.12E-07,9.87E-02,-6.03E-07,-9.80E-08,26,35.81935,9.50E-02,0.586137,0.9802,0.7145,0.9992,0.9973,0.9948,0,42.8193,42.84017,0.38162,0.3917,0.3333,0.0043,-0.0271,-0.071,0.0062,0.0107,1.87,5.14E-04,709,-0.1566,0.019,1,0.0333,2,15
SN:,1292227,1292227,10,0,S2,3,0,0.29279,0.001,0.29186,0.001,0.29185,0.00163,0,300,0,0,4.20E-02,1,1,32696,-9,-9,0.2928,1.00E-03,41.603065,-1.844108,0.346,0.368,-9,10.203,5.60E-02,-1.72E-01,6.877,-1.04E+01,6.87908,1.493,-999,22.95,20.94,15.92,102.07,24.49514,22.47775,56903.3867,24.35018,20.39944,12.16999,53.92058,griz,56902.5469,0.4071,-1.56E+00,0.36151,2.71E-02,3.60E-02,21.68648,4.70E-02,3.80E-05,1.64E-06,4.94E-03,-3.28E-07,-4.32E-08,35,15.90176,0.9977,0.526569,0.9986,0.9475,0.9883,0.999,0.9996,0,40.78485,40.88313,0.15605,0.1547,0.0958,0.0084,-0.0847,-0.543,-0.0136,0.0162,0.37,9.36E-06,3080,-0.1023,0.007,1,0.0139,5,9
SN:,1309215,1309215,10,0,C3,3,0,0.77536,0.001,0.77464,0.001,0.77464,0.00204,0,300,0,0,1.20E-02,1,2,25563,-9,-9,0.7754,1.00E-03,51.672451,-28.323631,1.326,1.29,-2.40E+00,9.998,2.80E-02,0.979,0.277,-9.01E+00,0.28321,0.214,-999,24.2,22.71,2.56,9.42,26.4794,25.06487,56980.2344,36.25941,31.35784,20.50595,76.761,riz,56982.2422,0.4382,-2.70E-01,0.34197,-1.64E-01,2.51E-02,23.51903,2.67E-02,7.02E-06,1.73E-07,1.65E-03,-3.81E-08,1.84E-10,43,51.33512,0.17947,0.553683,0.2755,0.8667,0.9577,0.9989,0.999,0,43.13337,43.39196,0.17089,0.1732,0.1117,0.0036,-0.2457,-1.438,-0.0129,0.0174,2.33,6.17E-05,1527,0.1698,0.014,1,0.0155,3,17
SN:,1313057,1313057,10,0,C3,3,0,0.33809,0.001,0.33754,0.001,0.33754,0.00167,0,300,0,0,9.58E-03,1,4,25922,-9,-9,0.3381,1.00E-03,51.647289,-28.021437,0.413,0.29,-4.16E+00,10.375,1.20E-02,0.63,2.00E-02,-9.73E+00,2.56E-02,1.223,-999,23.42,21.42,10.72,71.38,24.92451,22.86606,57001.1992,43.25761,37.55243,23.7769,119.92851,griz,56998.9844,0.1799,0.44117,0.19455,0.22974,1.79E-02,22.61664,2.26E-02,1.61E-05,3.35E-07,9.47E-04,-3.35E-08,-4.51E-09,39,44.64653,0.24649,0.779777,0.9644,0.6487,1,0.9994,0.9999,0,41.43363,41.24646,0.22228,0.2215,0.0543,0.0074,0.1847,0.831,0.0025,0.0125,1.48,3.91E-06,1468,-0.1212,0.016,1,0.0452,3,10
SN:,1313026,1313026,10,0,C2,3,0,0.53752,0.001,0.53696,0.001,0.53696,0.00183,0,300,0,0,1.07E-02,1,1,24638,-9,-9,0.5375,1.00E-03,54.246307,-28.631733,0.326,0.368,-9,10.338,1.10E-02,0.625,1.20E-02,-9.71E+00,3.98E-02,0.567,-999,22.73,21.24,18.56,74.15,24.32856,22.82472,56992.125,13.93332,10.57411,8.74813,29.25481,riz,56998.1602,0.6523,-8.12E-01,0.80453,2.39E-02,7.25E-02,23.18341,8.25E-02,9.56E-06,7.27E-07,2.23E-02,-4.38E-07,-3.64E-08,39,24.07112,0.9709,0.282104,0.9929,0.8828,0.9909,0.9946,0.9999,0,42.51919,42.43332,0.18022,0.1823,0.2126,0.0049,0.0922,0.512,-0.0064,0.011,0.63,9.38E-06,13911,-0.2041,0.004,0.699,0,6,14
SN:,1294806,1294806,10,0,C2,3,0,0.52588,0.001,0.52535,0.001,0.52535,0.00182,0,300,0,0,1.16E-02,1,1,24787,-9,-9,0.5259,1.00E-03,55.059101,-28.908808,0.162,0.313,-9,8.544,0.108,0.561,1.073,-7.90E+00,1.10868,6.00E-02,-999,25.17,24.14,1.72,5.67,26.91118,25.61604,56912.3594,26.64357,21.67165,17.15831,57.08735,riz,56909.6914,0.8228,1.7445,0.65998,-6.38E-02,4.46E-02,22.71056,4.80E-02,1.48E-05,6.54E-07,1.01E-02,-2.47E-07,-2.05E-08,25,21.97502,0.63719,0.619143,0.9977,0.9263,0.9999,0.9999,1,0,42.38282,42.37662,0.1596,0.1615,0.1452,0.005,0.0126,0.079,-0.0064,0.011,0.13,0.00E+00,2482,0.133,0.009,1,0.0031,6,14
SN:,1290593,1290593,10,0,C3,3,0,0.67594,0.001,0.67528,0.001,0.67528,0.00195,0,300,0,0,7.39E-03,1,1,26626,-9,-9,0.6759,1.00E-03,52.6693,-27.69029,0.814,0.921,-9,11.067,3.80E-02,-1.87E+00,8.134,-1.29E+01,8.134,1.522,-999,23.95,20.9,4.42,67.2,25.88644,22.93158,56903.2617,13.43275,12.10179,10.1145,30.85078,riz,56894.2305,1.0171,0.49695,1.05459,6.23E-02,6.60E-02,23.84516,9.26E-02,5.20E-06,4.44E-07,3.13E-02,-4.24E-07,-1.58E-08,28,30.69936,0.33059,0.265546,0.5988,0.983,0.9608,0.9548,0.9799,0,43.16126,43.03124,0.27574,0.2832,0.2461,0.004,0.1238,0.449,0.0062,0.0107,1.42,1.69E-03,8826,-0.0844,0.006,1,0.0142,3,15
SN:,1305308,1305308,10,0,X1,3,0,0.69112,0.001,0.68972,0.001,0.68972,0.00196,0,300,0,0,1.97E-02,1,1,34073,-9,-9,0.6911,1.00E-03,34.507694,-5.548024,8.70E-02,0.121,-9,11.005,9.30E-02,-1.66E+00,8.342,-1.27E+01,8.34485,1.571,-999,24.6,21.57,3.24,57.73,26.22364,23.0965,56973.0391,7.53634,7.16427,4.47384,21.75879,riz,56967.8828,0.8944,-1.00E+00,1.05158,-9.78E-03,8.61E-02,23.6452,9.12E-02,6.25E-06,5.25E-07,3.66E-02,-4.54E-07,-1.62E-08,45,39.47776,0.70426,0.335041,0.9911,0.98,0.9998,0.9993,0.9998,0,43.24206,43.08767,0.1485,0.1522,0.2908,0.004,0.1365,0.919,0.0179,0.0134,0.83,1.72E-05,952,-0.3911,0.009,0.257,0,4,16
SN:,1300025,1300025,10,0,S1,3,0,0.41459,0.001,0.41357,0.001,0.41357,0.00173,0,300,0,0,3.59E-02,1,1,32094,-9,-9,0.4146,1.00E-03,41.858501,-0.131617,1.114,1.525,-9,9.76,7.90E-02,-9.84E-01,9.016,-1.08E+01,9.01963,1.172,-999,24.64,22.6,2.65,14.3,26.44188,24.61166,56943.2188,20.05649,19.72474,14.64791,55.62099,riz,56940.6094,0.3729,0.71991,0.46822,4.94E-02,5.07E-02,22.35089,6.71E-02,2.06E-05,1.27E-06,1.35E-02,-4.45E-07,-6.01E-08,31,36.59692,0.22493,0.290983,0.9938,0.855,0.9999,0.9999,1,0,41.65307,41.76205,0.17849,0.1778,0.1015,0.0062,-0.1125,-0.631,0.0036,0.013,0.75,0.00E+00,5097,-0.0255,0.008,1,0.0203,5,12
SN:,1294351,1294351,10,0,S2,3,0,0.33926,0.001,0.33828,0.001,0.33828,0.00167,0,300,0,0,2.93E-02,1,1,33251,-9,-9,0.3393,1.00E-03,41.592308,-0.41783,0.306,0.389,-9,9.325,1.90E-02,1.091,0.453,-8.20E+00,0.45621,0.305,-999,22.94,21.93,16.73,42.36,24.44126,23.43261,56903.3867,23.77525,19.85932,15.31917,59.14423,griz,56910.043,0.3148,0.56213,0.33447,-4.67E-02,2.31E-02,21.75212,3.44E-02,3.57E-05,1.13E-06,3.08E-03,-2.72E-07,-1.47E-08,39,39.56987,0.44445,0.243509,0.9993,0.986,1,1,1,0,41.29239,41.25267,0.14423,0.1437,0.0818,0.0074,0.0372,0.258,0.0025,0.0125,-0.01,0.00E+00,5815,0.0117,0.004,1,0.0128,5,10
SN:,1295285,1295285,10,0,X3,3,0,0.52634,0.001,0.52513,0.001,0.52513,0.00182,0,300,0,0,2.17E-02,1,2,37124,-9,-9,0.5263,1.00E-03,36.886471,-4.364116,0.619,0.882,-3.26E+00,10.317,3.20E-02,0.5,1.058,-9.81E+00,1.06645,1.278,-999,24.41,22.18,3.34,27.21,26.19063,23.91318,56915.2031,52.66739,47.0945,34.85644,114.5275,riz,56920.4023,0.4533,0.62297,0.28474,-4.51E-02,2.51E-02,22.73182,2.86E-02,1.45E-05,3.82E-07,1.27E-03,-4.22E-08,-7.46E-09,32,23.48627,0.86241,0.256328,0.995,1,0.9999,0.9969,1,0,42.32221,42.3765,0.11538,0.1167,0.0801,0.005,-0.0479,-0.415,-0.0064,0.011,-0.35,0.00E+00,6237,0.0001,0.005,1,0.0056,2,14
SN:,1295024,1295024,10,0,X2,3,0,0.33494,0.001,0.33386,0.001,0.33386,0.00167,0,300,0,0,2.02E-02,1,1,36398,-9,-9,0.3349,1.00E-03,35.051785,-7.049985,0.452,0.448,-9,10.34,1.40E-02,0.913,0.36,-9.41E+00,0.36142,0.973,-999,22.52,20.91,25,104.93,24.00515,22.44775,56915.2969,13.79124,12.26491,9.28496,42.8251,griz,56910.9531,0.4982,-3.65E-01,0.49109,4.91E-02,4.54E-02,22.28818,6.30E-02,2.18E-05,1.27E-06,1.31E-02,-4.19E-07,-4.61E-08,40,32.86914,0.78067,0.203858,0.9515,0.929,0.9999,0.9989,0.9998,0,41.51629,41.21975,0.16515,0.1646,0.1015,0.0074,0.294,1.78,0.0025,0.0125,3.36,5.19E-05,9259,-0.1003,0.004,1,0.0157,4,10
SN:,1294340,1294340,10,0,S2,3,0,0.36186,0.001,0.36087,0.001,0.36087,0.00169,0,300,0,0,3.10E-02,1,2,32763,-9,-9,0.3619,1.00E-03,41.643574,-1.29558,1.424,1.419,-2.13E+00,9.867,1.70E-02,1.484,3.70E-02,-8.35E+00,6.55E-02,0.267,-999,21.64,20.82,21.42,44.25,24.17295,23.38522,56915.2656,16.58918,16.35651,13.95326,52.32505,griz,56910.2109,0.3559,-3.51E-01,0.34454,1.47E-03,2.82E-02,21.94,3.97E-02,3.01E-05,1.10E-06,4.28E-03,-2.58E-07,-2.03E-08,39,36.74996,0.57295,0.117232,0.9156,1,1,0.9999,1,0,41.2245,41.41573,0.16412,0.1646,0.085,0.0069,-0.1609,-0.98,-0.0304,0.0149,1.14,0.00E+00,3257,-0.0379,0.007,1,0.0184,5,11
SN:,1305807,1305807,10,0,E2,3,0,0.5711,0.001,0.56997,0.001,0.56997,0.00186,0,300,0,0,5.39E-03,1,1,29618,-9,-9,0.5711,1.00E-03,9.613651,-43.923054,0.516,0.937,-9,9.222,0.154,-3.28E-01,9.70E-02,-9.71E+00,0.32387,0.562,-999,24.68,23.46,2.34,7.54,26.57696,25.30657,56990.043,9.46113,8.55771,7.26001,24.7088,riz,56969.3789,1.0931,-2.15E-01,1.07695,0.18925,8.33E-02,23.80898,8.55E-02,5.38E-06,4.23E-07,3.29E-02,-2.95E-07,-2.64E-08,30,23.36655,0.7999,0.634915,0.9435,0.7838,0.9909,0.9942,0.9339,0,42.87093,42.58908,0.23239,0.2368,0.2481,0.0047,0.2882,1.24,-0.0064,0.011,2.41,1.42E-02,2646,-0.3828,0.01,0.86,0,6,14
SN:,1299758,1299758,10,0,C2,3,0,0.47293,0.001,0.47241,0.001,0.47241,0.00178,0,300,0,0,8.76E-03,1,2,23716,-9,-9,0.4729,1.00E-03,54.467381,-29.132839,1.173,1.662,-2.22E+00,10.273,1.60E-02,0.346,0.167,-9.91E+00,0.17582,0.816,-999,22.98,21.34,8.39,46.58,25.1906,23.3295,56943.1836,15.3618,11.69593,10.89403,37.16799,riz,56939.207,0.6187,-1.12E+00,0.6337,0.10934,6.46E-02,23.01049,8.06E-02,1.12E-05,8.32E-07,1.83E-02,-3.64E-07,-4.35E-08,35,35.82188,0.42971,0.521761,0.993,0.9557,1,0.9998,0.9998,0,42.1108,42.10229,0.17701,0.1774,0.1607,0.0055,0.0123,0.069,-0.0038,0.0132,0.34,1.35E-05,9740,-0.2893,0.006,1,0.0042,6,13
SN:,1892103,1892103,10,1,X2,3,0,0.26685,0.001,0.26584,0.001,0.26584,0.00161,0,300,0,0,2.62E-02,1,1,134033,-9,-9,0.2668,1.00E-03,36.076553,-6.136219,1.437,1.35,-9,10.271,1.00E-02,0.886,0.352,-9.38E+00,0.35251,0.947,-999,21.68,20.2,36.8,160.39,23.58538,21.98706,58102.043,48.17786,38.47914,37.64638,116.96078,griz,58102.793,0.2732,0.55332,0.31956,0.14284,1.89E-02,21.65981,2.27E-02,3.89E-05,8.12E-07,3.14E-03,-1.53E-07,-1.17E-08,28,30.88181,0.32235,0.510618,0.9999,0.814,1,1,1,0,40.74542,40.65174,0.17813,0.1774,0.0569,0.0091,0.1065,0.598,-0.0128,0.0172,0.7,0.00E+00,2647,-0.0977,0.01,1,0.0272,4,8
SN:,1904092,1904092,10,0,E2,3,0,0.36896,0.001,0.36798,0.001,0.36798,0.0017,0,300,0,0,7.54E-03,1,1,-31018,-9,-9,0.369,1.00E-03,8.889556,-44.363873,0.992,0.596,-9,10.912,6.00E-03,1.246,0.13,-9.65E+00,0.13298,1.153,-999,22,20.24,37.37,191.95,23.56869,21.79203,58085.1133,28.31952,22.60284,17.91768,56.89451,griz,58088.5938,0.3047,-1.64E-01,0.35885,2.50E-02,2.50E-02,22.08659,3.68E-02,2.63E-05,8.90E-07,3.14E-03,-2.14E-07,-1.14E-08,29,22.11289,0.81549,0.099627,0.9996,0.995,1,0.9999,1,0,41.40591,41.46508,0.14892,0.1493,0.0911,0.0068,-0.0288,-0.193,-0.0304,0.0149,0.02,0.00E+00,20351,-0.0819,0.002,1,0.0126,6,11
SN:,1933196,1933196,10,0,C2,3,0,0.75074,0.001,0.75011,0.001,0.75011,0.00202,0,300,0,0,8.42E-03,1,2,146002,-9,-9,0.7507,1.00E-03,54.314251,-29.233372,0.483,0.494,-3.71E+00,10.592,2.10E-02,1.149,1.087,-9.45E+00,1.0915,1.025,-999,24.97,22.14,2.17,31.69,26.65885,23.74769,58117.1758,11.30516,10.60621,8.17622,27.80656,riz,58115.4258,0.9714,-1.46E+00,0.84326,-9.12E-02,6.82E-02,23.5196,6.58E-02,7.02E-06,4.25E-07,2.17E-02,-2.47E-07,-7.37E-09,28,19.01168,0.89778,0.573391,0.8773,0.9701,0.9929,0.999,0.6774,0,43.12881,43.30717,0.12394,0.1337,0.2347,0.0037,-0.1962,-1.583,0.0179,0.0134,2.1,9.69E-02,4721,-0.2248,0.007,0.273,0,6,16
SN:,1889155,1889155,10,0,X3,3,0,0.77966,0.001,0.77826,0.001,0.77826,0.00204,0,300,0,0,2.64E-02,1,3,134244,-9,-9,0.7797,1.00E-03,37.36993,-4.893751,0.98,1.159,-2.56E+00,9.842,1.70E-02,1.402,0.196,-8.44E+00,0.20253,0.101,-999,23.48,22.27,6.38,21.01,25.48795,24.19394,58057.1172,14.36246,9.81771,-99,34.81339,ri,58064.4844,0.7509,1.03112,0.7824,0.18471,8.41E-02,23.9664,5.91E-02,4.65E-06,2.53E-07,2.28E-02,-1.44E-07,-1.40E-11,27,20.36927,0.81491,0.705127,0.949,0.9104,1,0.9995,0.9999,0,43.09666,43.40506,0.28249,0.2862,0.2825,0.0036,-0.2955,-1.046,-0.0129,0.0174,2.36,7.68E-06,550,-0.2266,0.021,0.984,0,2,17
