CID_1,Euclid_ID_x,IDSURVEY_1,zHD_1,zHDERR_1,HOST_LOGMASS_1,HOST_LOGMASS_ERR_1,HOST_LOGSFR_1,HOST_LOGSFR_ERR_1,HOST_LOGsSFR_1,HOST_LOGsSFR_ERR_1,HOST_COLOR_1,HOST_COLOR_ERR_1,logmass,logmass_err,MATCH,disk_sersic_sersic_index,disk_sersic_sersic_index_err,phz_pp_median_sfhage,phz_pp_mode_sfhage,phz_pp_68_sfhage,phz_pp_median_sfhtimescale,phz_pp_mode_sfhtimescale,phz_pp_68_sfhtimescale,phz_pp_median_sfr,phz_pp_mode_sfr,phz_pp_68_sfr,phz_pp_median_stellarmass,phz_pp_mode_stellarmass,phz_pp_68_stellarmass,phz_pp_median_stellarmetallicity,phz_pp_mode_stellarmetallicity,phz_pp_68_stellarmetallicity,galaxyclass,sfhtype,imf,CID string,VARNAMES:,CID_2,CIDint,IDSURVEY_2,TYPE,FIELD,CUTFLAG_SNANA,ERRFLAG_FIT,zHEL,zHELERR,zCMB,zCMBERR,zHD_2,zHDERR_2,VPEC,VPECERR,LENSDMU,LENSDMUERR,MWEBV,HOST_NMATCH,HOST_NMATCH2,HOST_OBJID,HOST_ZPHOT,HOST_ZPHOTERR,HOST_ZSPEC,HOST_ZSPECERR,HOST_RA,HOST_DEC,HOST_ANGSEP,HOST_DDLR,HOST_CONFUSION,HOST_LOGMASS_2,HOST_LOGMASS_ERR_2,HOST_LOGSFR_2,HOST_LOGSFR_ERR_2,HOST_LOGsSFR_2,HOST_LOGsSFR_ERR_2,HOST_COLOR_2,HOST_COLOR_ERR_2,HOST_MAG_g,HOST_MAG_i,HOST_SBFLUXCAL_g,HOST_SBFLUXCAL_i,HOST_SBMAG_g,HOST_SBMAG_i,PKMJDINI,SNRMAX1,SNRMAX2,SNRMAX3,SNRSUM,BANDLIST,PKMJD,PKMJDERR,x1,x1ERR,c,cERR,mB,mBERR,x0,x0ERR,COV_x1_c,COV_x1_x0,COV_c_x0,NDOF,FITCHI2,FITPROB,RADIUS_POP,PROB_SCONE,PROB_SNIRFV19,PROB_SNNDESCC,PROB_SNNJ17,PROB_SNNV19,CUTMASK,MU,MUMODEL,MUERR,MUERR_RENORM,MUERR_RAW,MUERR_VPEC,MURES,MUPULL,M0DIF,M0DIFERR,CHI2_BEAMS,PROBCC_BEAMS,biasCor_nevt,biasCor_mu,biasCorErr_mu,biasCor_muCOVSCALE,biasCor_muCOVADD,IDSAMPLE,IZBIN
1297064,-5.35E17,10,0.65045,0.00193,10.805,0.044,1.09,1.068,-9.697,1.0765,1.227,-999,10.805,0.044,false,,,0.014129451,0.014129451,"[0.014129450544714928,0.014129450544714928]",0.341038644,0.341038644,"[0.34103864431381226,0.34103864431381226]",2.6887393,2.6887393,"[2.68873929977417,2.68873929977417]",10.65988255,10.65988255,"[10.659882545471191,10.659882545471191]",1.533690333,1.533690333,"[1.533690333366394,1.533690333366394]",-99,-99,-99,1297064,SN:,1297064,1297064,10,0,C1,3,0,0.65109,0.001,0.65045,0.001,0.65045,0.00193,0.0,300,0,0,0.00912,1,1,22577,-9,-9,0.6511,0.001,53.489273,-26.466883,0.265,0.31,-9.0,10.805,0.044,1.09,1.068,-9.7,1.0765,1.227,-999,24.06,21.79,5.83,50.38,25.58583,23.24435,56920.3125,9.51194,9.20658,8.92336,23.89031,riz,56919.5469,1.2659,-1.81,0.9113,-0.0238,0.0857,23.61018,0.0718,6.46E-6,4.27E-7,0.0166,-2.1E-7,-1.74E-8,38,38.60783,0.44203,0.608606,0.9439,1.0,0.982,0.9923,0.9563,0,43.02514,42.93309,0.18687,0.1922,0.2802,0.0042,0.0859,0.46,0.0062,0.0107,0.66,0.00427,3947,-0.3017,0.006,0.438,0.0,6,15
1912020,-5.35E17,10,0.55436,0.00185,10.34,0.054,-0.043,4.258,-10.353,4.25844,1.227,-999,10.34,0.054,false,,,0.039165154,0.039165154,"[0.020216088742017746,0.039165154099464417]",0.041308749,0.041308749,"[0.018669255077838898,2.9896998405456543]",3.054853916,3.054853916,"[2.8510797023773193,3.054853916168213]",10.98802185,10.98802185,"[10.804478645324707,10.988021850585938]",1.464910865,1.464910865,"[1.464910864830017,1.6364763975143433]",-99,-99,-99,1912020,SN:,1912020,1912020,10,0,C1,3,0,0.55496,0.001,0.55436,0.001,0.55436,0.00185,0.0,300,0,0,0.00751,1,1,139774,-9,-9,0.555,0.001,53.489655,-27.379299,0.652,0.896,-9.0,10.34,0.054,-0.043,4.258,-10.4,4.25844,1.227,-999,23.96,21.57,5.22,43.98,25.70582,23.39186,58092.1797,18.32032,11.18676,9.22053,41.13842,riz,58090.2734,0.5126,-0.26,0.55798,-0.15,0.0511,22.86524,0.0505,1.28E-5,5.96E-7,0.0234,-3.38E-7,-4.52E-8,32,33.04182,0.41602,0.507145,0.9998,0.8938,1.0,0.9998,1.0,0,42.48851,42.51616,0.08096,0.0819,0.0976,0.0048,-0.0213,-0.263,-0.0064,0.011,-1.16,0.0,10205,0.1479,0.004,0.607,0.0,6,14
1265644,-5.35E17,10,0.73469,0.002,9.951,0.03,0.484,0.166,-9.477,0.20367,0.489,-999,9.951,0.03,false,,,0.037527148,0.01833027,"[0.018330270424485207,4.6091437339782715]",1.286102414,0.056759417,"[0.11134255677461624,14.838627815246582]",2.089934111,2.089934111,"[0.4584078788757324,2.3440639972686768]",10.07483768,10.05239964,"[9.996297836303711,10.28628921508789]",1.704446316,1.405913591,"[1.4059135913848877,1.9764952659606934]",-99,-99,-99,1265644,SN:,1265644,1265644,10,0,C2+C3,3,0,0.73534,0.001,0.73469,0.001,0.73469,0.002,0.0,300,0,0,0.00649,1,1,-3875,-9,-9,0.7353,0.001,53.492725,-28.64426,0.178,0.288,-9.0,9.951,0.03,0.484,0.166,-9.48,0.20367,0.489,-999,24.41,22.77,3.8,18.14,26.05054,24.35341,56675.1758,13.57815,10.29709,9.13781,32.31989,riz,56681.7188,1.1286,0.85247,1.1172,0.17984,0.0681,24.35602,0.0638,3.25E-6,1.91E-7,0.0248,-1.09E-7,-5.22E-9,37,35.01007,0.56264,0.663394,0.7553,0.9219,0.9082,0.9487,0.5501,0,43.38401,43.25257,0.29528,0.3149,0.2494,0.0038,0.1136,0.385,0.0179,0.0134,1.64,0.0763,645,-0.1391,0.023,1.0,0.0238,3,16
1305756,-5.35E17,10,0.27589,0.00162,8.895,0.025,0.621,0.177,-8.253,0.18366,0.381,-999,8.895,0.025,false,,,0.867996514,4.190579414,"[0.24407535791397095,3.7334096431732178]",2.379827023,27.79673386,"[0.666951596736908,13.232366561889648]",1.679100513,1.306665897,"[1.2507884502410889,1.9023799896240234]",10.16990852,10.42859364,"[10.020516395568848,10.428593635559082]",1.226261616,1.308874488,"[0.6101124286651611,1.4687891006469727]",-99,-99,-99,1305756,SN:,1305756,1305756,10,0,C1,3,0,0.27638,0.001,0.27589,0.001,0.27589,0.00162,0.0,300,0,0,0.00763,2,2,22412,-9,-9,0.2764,0.001,53.495224,-26.872267,1.556,1.487,-0.947,8.895,0.025,0.621,0.177,-8.25,0.18366,0.381,-999,23.79,22.99,5.48,9.95,25.65305,25.00544,56973.3164,33.97831,28.18669,21.70615,74.50307,griz,56972.1719,0.3485,-2.05,0.3276,0.16883,0.036,22.21372,0.0462,2.34E-5,9.95E-7,0.00585,-2.09E-7,-3.44E-8,46,55.45657,0.16013,0.884576,0.0073,0.694,1.0E-4,0.0655,0.0073,0,40.66582,40.74269,0.26091,0.6008,0.0724,0.0088,-0.0633,-0.243,-0.0136,0.0162,4.45,0.815,155,-0.0177,0.055,1.0,0.0615,6,9
1261784,-5.35E17,10,0.26523,0.00161,10.122,0.017,1.657,0.451,-8.46,0.4526,0.526,-999,10.122,0.017,true,,,1.612829089,1.612829089,"[1.6128290891647339,5.073009967803955]",1.363452196,1.363452196,"[1.3634521961212158,7.11391544342041]",0.993569016,0.993569016,"[0.7514007091522217,0.993569016456604]",9.890526772,9.890526772,"[9.89052677154541,10.023750305175781]",1.840973854,1.840973854,"[1.7144081592559814,1.8409738540649414]",-99,-99,-99,1261784,SN:,1261784,1261784,10,0,C1,3,0,0.26572,0.001,0.26523,0.001,0.26523,0.00161,0.0,300,0,0,0.00755,1,1,557,-9,-9,0.2657,0.001,53.495426,-26.862234,2.041,1.758,-9.0,10.122,0.017,1.657,0.451,-8.46,0.4526,0.526,-999,21.13,20.13,40.72,84.55,23.47548,22.68222,56653.0898,32.05621,24.12027,21.06462,73.38434,griz,56651.3672,0.3204,-0.446,0.33499,0.27913,0.0286,22.36038,0.0369,2.04E-5,6.93E-7,0.00388,-1.15E-7,-1.58E-8,37,35.04324,0.56106,0.942225,0.9966,0.4097,0.9999,0.9997,0.9998,0,40.9081,40.64517,0.20803,0.2072,0.0743,0.0092,0.2757,1.325,-0.0128,0.0172,2.41,2.05E-5,1423,-0.1568,0.016,1.0,0.0364,6,8
1252142,-5.35E17,10,0.55288,0.00185,10.468,0.02,-2.432,0.868,-12.898,0.86897,1.511,-999,10.468,0.02,false,,,0.038004939,0.038004939,"[0.012250755913555622,0.0403318777680397]",9.157353401,9.157353401,"[0.0711645856499672,9.157353401184082]",3.128797531,3.128797531,"[2.7503867149353027,3.1287975311279297]",11.07202721,11.07202721,"[10.725225448608398,11.072027206420898]",1.024512291,1.024512291,"[1.0245122909545898,1.4277849197387695]",-99,-99,-99,1252142,SN:,1252142,1252142,10,0,C2,3,0,0.55345,0.001,0.55288,0.001,0.55288,0.00185,0.0,300,0,0,0.0107,2,7,2157,-9,-9,0.5534,0.001,53.499344,-29.534046,0.132,0.252,-2.57,10.468,0.02,-2.43,0.868,-12.9,0.86897,1.511,-999,24.19,21.52,5.66,57.75,25.61796,23.09612,56567.2148,17.92887,14.36082,10.72484,43.62083,riz,56568.3555,0.7203,0.25038,0.64865,-0.0245,0.0456,23.06076,0.0389,1.07E-5,3.83E-7,0.00522,-1.32E-7,-9.79E-9,39,36.61452,0.5792,0.116737,0.9989,0.9745,0.9999,0.9988,1.0,0,42.56999,42.50917,0.13512,0.1367,0.1665,0.0048,0.0672,0.497,-0.0064,0.011,0.04,0.0,13247,-0.0463,0.003,0.629,0.0,6,14
1929034,-5.35E17,10,0.60827,0.00189,10.952,0.037,0.298,8.269,-10.638,8.26931,1.511,-999,10.952,0.037,false,,,2.68923974,1.087533951,"[1.087533950805664,3.66007399559021]",0.182855934,0.182855934,"[0.18285593390464783,0.1995926946401596]",-1.129438639,1.273384452,"[-1.7439677715301514,1.27338445186615]",10.98262596,11.01395893,"[10.904550552368164,11.013958930969238]",1.479489446,0.155788094,"[0.1557880938053131,1.6384423971176147]",-99,-99,-99,1929034,SN:,1929034,1929034,10,101,C1,3,0,0.60889,0.001,0.60827,0.001,0.60827,0.00189,0.0,300,0,0,0.00745,1,1,143922,-9,-9,0.6089,0.001,53.499535,-26.843451,0.247,0.273,-9.0,10.952,0.037,0.298,8.269,-10.6,8.26931,1.511,-999,23.81,21.01,7.01,95.92,25.3857,22.54523,58108.0547,12.37082,10.65155,9.46614,29.80967,riz,58107.2617,0.8663,-0.329,0.78782,0.25262,0.0625,23.47081,0.0607,7.34E-6,4.1E-7,0.01,-1.95E-7,-1.55E-8,29,23.0183,0.7757,0.849184,0.9058,0.75,0.9991,0.9803,0.6787,0,42.60951,42.75784,0.15291,0.1606,0.214,0.0044,-0.1545,-1.01,0.0062,0.0107,1.15,0.0458,1381,-0.6448,0.009,0.497,0.0,6,15
1653101,-5.35E17,10,0.33,0.00166,10.255,0.01,0.602,0.142,-9.652,0.14866,1.157,-999,10.255,0.01,true,,,0.026888223,0.026888223,"[0.026888223364949226,4.339570045471191]",1.958430767,1.958430767,"[1.9584307670593262,6.560946941375732]",3.105793953,3.105793953,"[1.5075335502624512,3.1057939529418945]",11.05962467,11.05962467,"[10.712724685668945,11.059624671936035]",1.10730958,1.10730958,"[1.1073095798492432,1.6651283502578735]",-99,-99,-99,1653101,SN:,1653101,1653101,10,0,C2+C3,3,0,0.3305,0.001,0.33,0.001,0.33,0.00166,0.0,300,0,0,0.00643,1,2,-24647,-9,-9,0.3305,0.001,53.505184,-28.644373,0.69,0.675,-3.51,10.255,0.01,0.602,0.142,-9.65,0.14866,1.157,-999,23.02,21.2,12.96,80.69,24.71849,22.73295,57763.125,71.16099,55.30796,37.25613,177.86757,griz,57762.5156,0.1457,0.73425,0.18832,0.17295,0.0147,22.34983,0.0187,2.06E-5,3.55E-7,0.00133,-4.48E-8,-3.94E-9,66,93.9864,0.0134,0.626312,0.9301,0.9625,1.0,0.997,0.9999,0,41.36497,41.18959,0.2116,0.2109,0.0438,0.0075,0.1729,0.817,0.0025,0.0125,1.36,3.61E-6,452,-0.0914,0.017,1.0,0.0416,3,10
1262131,-5.35E17,10,0.33802,0.00167,10.223,0.092,-1.84,8.16,-12.024,8.16108,1.43,-999,10.223,0.092,false,,,1.415474176,1.415474176,"[1.021468162536621,1.4154741764068604]",0.246823385,0.246823385,"[0.13631272315979004,0.24682338535785675]",0.524523437,0.524523437,"[0.19027994573116302,0.6823586821556091]",10.34835529,10.34835529,"[10.319628715515137,10.390521049499512]",0.905837119,0.905837119,"[0.4848807752132416,1.5292378664016724]",-99,-99,-99,1262131,SN:,1262131,1262131,10,0,C2,3,0,0.33852,0.001,0.33802,0.001,0.33802,0.00167,0.0,300,0,0,0.00662,1,3,2804,-9,-9,0.3385,0.001,53.521297,-28.807737,0.263,0.3,-4.0,10.223,0.092,-1.84,8.16,-12.0,8.16108,1.43,-999,23.22,21.11,10.17,72.12,24.9817,22.85486,56653.1641,51.27353,45.64018,36.69056,126.47087,griz,56653.1719,0.2186,0.24406,0.21411,-0.0527,0.0135,21.64195,0.0168,3.96E-5,6.11E-7,0.00106,-8.06E-8,-3.71E-9,40,31.67096,0.82357,0.193659,0.9991,0.9825,1.0,0.9999,1.0,0,41.20249,41.24996,0.10945,0.1091,0.0522,0.0074,-0.05,-0.457,0.0025,0.0125,-0.42,0.0,15434,-0.0099,0.002,1.0,0.008,6,10
1304779,-5.35E17,10,0.55993,0.00185,10.394,0.015,0.565,0.02,-9.835,0.0483322,0.657,-999,10.394,0.015,true,,,3.254897594,7.40347147,"[0.9574015736579895,7.40347146987915]",4.434456348,26.80814362,"[0.6573922038078308,26.808143615722656]",1.460091472,1.358846068,"[1.3588460683822632,1.763061285018921]",10.65079594,10.71234322,"[10.57475757598877,10.712343215942383]",0.532469094,0.592296958,"[0.3762688636779785,1.0647642612457275]",-99,-99,-99,1304779,SN:,1304779,1304779,10,0,C2,3,0,0.5605,0.001,0.55993,0.001,0.55993,0.00185,0.0,300,0,0,0.0107,2,3,25172,-9,-9,0.5605,0.001,53.524357,-29.544712,1.04,1.125,-1.41,10.394,0.015,0.565,0.02,-9.84,0.0483,0.657,-999,23.51,21.71,8.42,44.75,25.18672,23.37302,56973.1719,18.56108,14.94468,10.24776,42.25895,riz,56970.4844,0.5422,-0.599,0.5391,-0.13,0.0505,22.88704,0.0465,1.26E-5,5.38E-7,0.0185,-2.55E-7,-3.52E-8,40,38.38898,0.54289,0.477233,0.9999,0.9392,1.0,0.9999,1.0,0,42.45886,42.5421,0.08816,0.0892,0.1079,0.0047,-0.0769,-0.872,-0.0064,0.011,-0.3,0.0,10205,0.0796,0.004,0.601,0.0,6,14
1316385,-5.35E17,10,0.1474,0.00152,9.911,0.035,-0.426,6.87,-10.354,6.8708,1.098,-999,9.911,0.035,false,,,1.318465829,1.457841754,"[0.41879594326019287,4.49965238571167]",3.758047104,25.4668808,"[0.8456134796142578,14.25104808807373]",2.027857304,2.070972919,"[0.6693301796913147,2.2707183361053467]",10.61579895,10.7763195,"[10.209450721740723,10.806629180908203]",0.987813115,1.277133346,"[0.5688198208808899,1.4733248949050903]",-99,-99,-99,1316385,SN:,1316385,1316385,10,1,C1+C3,3,0,0.14784,0.001,0.1474,0.001,0.1474,0.00152,0.0,300,0,0,0.00712,1,1,22983,-9,-9,0.1478,0.001,53.525982,-27.632095,0.074,0.068,-9.0,9.911,0.035,-0.426,6.87,-10.4,6.8708,1.098,-999,20.75,19.47,121.5,381.78,22.28856,21.04547,57018.0703,301.40622,231.64088,138.61592,936.13837,griz,57019.957,0.1055,1.06972,0.0935,0.0235,0.0129,19.56541,0.0154,2.68E-4,3.79E-6,2.61E-4,-1.47E-7,-3.82E-8,74,61.35291,0.85311,0.365043,0.9999,0.9875,1.0,0.9988,1.0,0,39.00672,39.22422,0.13909,0.1375,0.0339,0.0158,-0.216,-1.553,-0.0015,0.0368,2.26,0.0,539,-0.0241,0.014,1.0,0.0167,3,5
1810236,-5.35E17,10,0.42926,0.00175,9.59,0.021,1.496,0.237,-8.109,0.23987,0.071,-999,9.59,0.021,false,,,0.043602366,0.043602366,"[0.026269571855664253,0.043602366000413895]",1.582604527,1.582604527,"[0.18738381564617157,1.5826045274734497]",2.474361897,2.474361897,"[2.180482864379883,2.4743618965148926]",10.4101181,10.4101181,"[10.142724990844727,10.410118103027344]",1.585196733,1.585196733,"[1.5851967334747314,1.8568049669265747]",-99,-99,-99,1810236,SN:,1810236,1810236,10,0,C1,3,0,0.42981,0.001,0.42926,0.001,0.42926,0.00175,0.0,300,0,0,0.00707,1,1,125239,-9,-9,0.4298,0.001,53.537464,-27.449852,0.541,0.513,-9.0,9.59,0.021,1.496,0.237,-8.11,0.23987,0.071,-999,22.26,21.39,30.97,71.16,23.77265,22.86941,58008.3359,21.6618,16.59023,9.92616,50.62003,riz,58015.332,0.5799,1.159,0.45666,0.0307,0.0467,22.38752,0.0527,1.99E-5,9.67E-7,0.00524,-2.08E-7,-3.61E-8,45,45.31107,0.45897,0.399633,0.9857,0.8474,0.6331,0.8009,0.0092,0,41.78248,41.85649,0.19306,0.5693,0.1293,0.006,-0.0776,-0.402,0.0036,0.013,2.54,0.886,9960,0.0146,0.005,1.0,0.0193,6,12
1342906,-5.35E17,10,0.49743,0.0018,10.85,0.014,-2.906,0.0,-13.76,0.037,1.37,-999,10.85,0.014,false,,,4.426429272,4.426429272,"[3.885910749435425,4.426429271697998]",0.096181646,0.096181646,"[0.04653862491250038,0.09618164598941803]",-14.97231197,-14.97231197,"[-14.972311973571777,-14.972311973571777]",10.80120087,10.80120087,"[10.801200866699219,10.801200866699219]",0.942137063,0.942137063,"[0.9421370625495911,1.43382728099823]",-99,-99,-99,1342906,SN:,1342906,1342906,10,0,C1,3,0,0.498,0.001,0.49743,0.001,0.49743,0.0018,0.0,300,0,0,0.00701,1,1,43894,-9,-9,0.498,0.001,53.542633,-27.588991,0.098,0.115,-9.0,10.85,0.014,-2.91,0.0,-13.8,0.037,1.37,-999,22.59,20.05,20.26,198.46001,24.2334,21.75582,57385.1523,18.60684,14.73896,10.31437,48.13186,riz,57383.6953,0.4944,-1.14,0.5076,-0.0746,0.0511,22.50919,0.0479,1.78E-5,7.85E-7,0.00925,-2.46E-7,-2.81E-8,22,24.78242,0.30759,0.455114,0.9996,0.98,1.0,0.9999,1.0,0,41.94227,42.23543,0.12712,0.1274,0.1439,0.0052,-0.2894,-2.276,-0.0038,0.0132,4.85,0.0,13601,-0.0478,0.004,0.735,0.0,6,13
1390173,-5.35E17,10,0.65875,0.00194,9.911,0.015,1.708,0.08,-8.198,0.08,0.208,-999,9.911,0.015,false,,,0.015725911,0.015725911,"[0.015725910663604736,3.0713577270507812]",0.014739842,0.014739842,"[0.014739842154085636,1.4187284708023071]",2.18261528,2.18261528,"[0.8698957562446594,2.182615280151367]",10.14751244,10.14751244,"[10.147512435913086,10.189189910888672]",0.947556496,0.947556496,"[0.9475564956665039,1.7168629169464111]",-99,-99,-99,1390173,SN:,1390173,1390173,10,0,C1,3,0,0.65938,0.001,0.65875,0.001,0.65875,0.00194,0.0,300,0,0,0.00703,1,2,49052,-9,-9,0.6594,0.001,53.54335,-27.570875,1.511,1.93,-1.21,9.911,0.015,1.708,0.08,-8.2,0.08,0.208,-999,23.2,21.93,8.22,26.73,25.21282,23.9325,57653.3555,9.04525,8.17858,6.97246,27.03211,riz,57644.6094,0.9049,0.13891,0.93572,-0.0545,0.0689,23.61071,0.0706,6.45E-6,4.2E-7,0.0261,-3.02E-7,-1.34E-8,62,48.08198,0.90266,0.187391,0.9823,0.898,0.9998,0.9964,0.9996,0,43.17347,42.96627,0.17325,0.1778,0.2312,0.0041,0.201,1.16,0.0062,0.0107,1.63,5.19E-5,6932,-0.0575,0.006,0.549,0.0,6,15
1304777,-5.35E17,10,0.40476,0.00173,11.149,0.014,-2.198,7.802,-13.329,7.802,1.666,-999,11.149,0.014,true,,,2.806698799,2.806698799,"[2.806698799133301,2.806698799133301]",0.204593942,0.204593942,"[0.2045939415693283,0.2045939415693283]",-1.528494954,-1.528494954,"[-1.528494954109192,-1.528494954109192]",11.22873783,11.22873783,"[11.228737831115723,11.228737831115723]",1.986612201,1.986612201,"[1.9866122007369995,1.9866122007369995]",-99,-99,-99,1304777,SN:,1304777,1304777,10,0,C2,3,0,0.40528,0.001,0.40476,0.001,0.40476,0.00173,0.0,300,0,0,0.00988,2,2,24986,-9,-9,0.4053,0.001,53.546795,-29.374111,7.112,3.438,2.74398,11.149,0.014,-2.2,7.802,-13.3,7.802,1.666,-999,22.62,20.01,0.41,2.54,27.5,26.48792,56973.1719,26.89857,24.24194,15.94661,61.26353,riz,56968.0273,0.3965,-1.82,0.42049,-0.0773,0.0509,22.32954,0.0561,2.1E-5,1.09E-6,0.00812,-2.59E-7,-4.6E-8,34,29.3419,0.69534,0.658927,0.9977,0.9164,1.0,1.0,1.0,0,41.65098,41.70636,0.1442,0.1446,0.1233,0.0063,-0.025,-0.173,-0.0304,0.0149,-0.05,0.0,4213,-0.0414,0.005,1.0,0.0043,6,11
1277716,-5.36E17,10,0.69313,0.00197,10.996,0.022,1.195,0.463,-9.785,0.4778,0.943,-999,10.996,0.022,false,,,3.817173481,3.817173481,"[3.817173480987549,3.817173480987549]",0.773038507,0.773038507,"[0.7730385065078735,0.7730385065078735]",0.92868948,0.92868948,"[0.9286894798278809,0.9286894798278809]",10.96108246,10.96108246,"[10.961082458496094,10.961082458496094]",1.489234686,1.489234686,"[1.4892346858978271,1.4892346858978271]",-99,-99,-99,1277716,SN:,1277716,1277716,10,0,C3,3,0,0.69377,0.001,0.69313,0.001,0.69313,0.00197,0.0,300,0,0,0.0071,2,3,5130,-9,-9,0.6938,0.001,53.550053,-28.18001,0.425,0.574,-2.14,10.996,0.022,1.195,0.463,-9.79,0.4778,0.943,-999,23.07,21.0,14.79,95.29,24.57508,22.55238,57265.3008,13.95588,12.77399,12.7451,40.15549,riz,57263.0781,0.582,-0.232,0.59088,-0.0629,0.052,23.52942,0.0542,6.95E-6,3.47E-7,0.0153,-1.66E-7,-8.47E-9,41,34.56639,0.75072,0.223446,0.9535,0.99,0.9989,0.9992,0.9978,0,43.02789,43.09963,0.18757,0.1923,0.1587,0.0039,-0.0896,-0.478,0.0179,0.0134,0.68,8.23E-5,13825,0.0038,0.003,1.0,0.0087,3,16
1299712,-5.36E17,10,0.73064,0.002,11.021,0.074,0.254,10.254,-10.729,10.25437,1.417,-999,11.021,0.074,false,,,3.065141916,3.323273659,"[0.7885036468505859,3.9448068141937256]",0.05312774,0.03147392,"[0.02287251688539982,0.21320615708827972]",-20.40110016,-39.23922729,"[-40.767452239990234,0.698470413684845]",10.96187878,10.96151447,"[10.933595657348633,11.031018257141113]",1.487185955,1.765441298,"[0.7705253958702087,1.781085729598999]",-99,-99,-99,1299712,SN:,1299712,1299712,10,0,C2,3,0,0.73129,0.001,0.73065,0.001,0.73064,0.002,0.0,300,0,0,0.00707,1,1,24765,-9,-9,0.7313,0.001,53.552898,-28.897259,0.633,0.678,-9.0,11.021,0.074,0.254,10.254,-10.7,10.25437,1.417,-999,24.58,21.38,3.49,62.73,26.14294,23.00631,56943.1836,10.26049,9.44582,6.63792,26.42032,riz,56937.8086,0.6908,-0.446,0.70713,-0.227,0.068,23.51337,0.0695,7.06E-6,4.52E-7,0.0165,-2.34E-7,-3.52E-9,39,41.24464,0.37272,0.772542,0.974,0.8551,0.9999,0.9992,0.9998,0,43.22599,43.23804,0.13583,0.1392,0.2402,0.0038,-0.0299,-0.22,0.0179,0.0134,-0.15,1.31E-5,2509,0.2708,0.007,0.313,0.0,6,16
1262899,-5.36E17,10,0.77692,0.00204,10.138,0.069,1.721,0.028,-8.394,0.0382099,0.309,-999,10.138,0.069,false,,,0.968482614,0.242526233,"[0.24252623319625854,1.5892969369888306]",0.765641928,0.08265616,"[0.08265615999698639,17.96804428100586]",2.111547947,2.241173506,"[1.876567006111145,2.241173505783081]",10.65848923,10.55949879,"[10.55949878692627,10.729580879211426]",1.643866062,0.641482115,"[0.6414821147918701,1.7533750534057617]",-99,-99,-99,1262899,SN:,1262899,1262899,10,0,C1+C3,3,0,0.77759,0.001,0.77692,0.001,0.77692,0.00204,0.0,300,0,0,0.00728,1,3,6255,-9,-9,0.7776,0.001,53.595093,-27.713659,0.078,0.107,-6.16,10.138,0.069,1.721,0.028,-8.39,0.0382,0.309,-999,22.96,21.79,15.56,44.29,24.51998,23.38424,56646.0664,13.72216,10.84374,-99.0,33.4241,iz,56646.9414,0.8472,-2.74,0.73959,0.21581,0.12279,24.21013,0.0813,3.71E-6,2.78E-7,0.00138,-7.5E-8,-2.55E-8,43,47.98294,0.27787,1.162142,0.0,0.7025,0.0,0.0025,0.0,0,43.04164,43.39963,0.3674,372.266,0.3634,0.0036,-0.3451,-0.939,-0.0129,0.0174,5.38,1.0,170,-0.6281,0.038,1.013,0.0,3,17
1280807,-5.36E17,10,0.73899,0.00201,9.777,0.043,1.098,0.564,-8.665,0.56751,0.221,-999,9.777,0.043,false,,,4.42402029,5.845572948,"[2.6598262786865234,6.617507457733154]",2.461569786,2.461569786,"[1.011935830116272,15.01723575592041]",0.3561441,0.3561441,"[-0.45453891158103943,0.7961194515228271]",9.85786438,9.969789505,"[8.872739791870117,9.969789505004883]",0.788728476,0.906579971,"[0.46129029989242554,0.9065799713134766]",-99,-99,-99,1280807,SN:,1280807,1280807,10,0,C1+C3,3,0,0.73965,0.001,0.73899,0.001,0.73899,0.00201,0.0,300,0,0,0.00726,1,1,-2399,-9,-9,0.7397,0.001,53.600006,-27.71228,0.545,0.784,-9.0,9.777,0.043,1.098,0.564,-8.67,0.56751,0.221,-999,23.82,22.53,6.69,21.23,25.43644,24.18262,57278.2383,17.05317,15.01033,9.73283,43.50776,riz,57267.875,0.5437,0.26367,0.55323,-0.0762,0.0537,23.79194,0.0506,5.46E-6,2.54E-7,0.0159,-1.12E-7,-7.39E-9,100,123.31907,0.0568,0.268699,0.8209,0.99,0.9986,0.9981,0.9876,0,43.33248,43.26793,0.19756,0.2026,0.1512,0.0037,0.0467,0.236,0.0179,0.0134,0.61,7.16E-4,3588,0.0539,0.007,1.0,0.0149,3,16
